32.951753,45.334663,0.000000
31.013903,46.049608,0.000000
30.325929,46.008752,0.000000
32.182965,46.003386,0.000000
31.439471,45.213708,0.000000
30.993195,47.105086,0.000000
33.219834,45.904366,0.000000
30.214616,44.259930,0.000000
31.432414,44.599585,0.000000
30.817754,44.264394,0.000000
32.202033,45.163831,0.000000
31.078828,44.795452,0.000000
32.399054,45.215303,0.000000
31.315444,44.434215,0.000000
31.385467,44.561185,0.000000
31.204950,46.108058,0.000000
32.067082,45.481689,0.000000
31.957585,44.149986,0.000000
30.456269,45.035131,0.000000
31.783786,46.241924,0.000000
30.909551,45.603038,0.000000
31.287946,46.118217,0.000000
32.028415,46.091543,0.000000
31.505666,44.974718,0.000000
30.757149,44.129475,0.000000
30.797567,45.913623,0.000000
31.490868,46.483736,0.000000
30.062268,45.501042,0.000000
32.893688,46.658587,0.000000
31.886306,46.671009,0.000000
32.667667,45.585937,0.000000
32.542397,44.728349,0.000000
32.506805,44.043159,0.000000
30.674543,46.428361,0.000000
31.567767,45.399956,0.000000
32.645383,44.765682,0.000000
30.660970,44.657977,0.000000
30.687032,43.664942,0.000000
31.349109,45.372771,0.000000
31.078038,44.824185,0.000000
31.917447,47.294997,0.000000
31.399902,44.012187,0.000000
31.240004,44.692829,0.000000
32.005864,46.151803,0.000000
31.219136,45.915385,0.000000
32.238754,44.700151,0.000000
31.696021,44.832753,0.000000
32.948085,45.873159,0.000000
32.304262,45.319870,0.000000
31.654540,45.239037,0.000000
33.305928,45.132570,0.000000
31.435857,44.427557,0.000000
31.525804,47.870958,0.000000
30.385869,46.045684,0.000000
31.092600,44.929858,0.000000
30.696033,45.211127,0.000000
32.625541,45.889954,0.000000
30.868997,45.026006,0.000000
31.617168,46.597628,0.000000
34.114979,45.058472,0.000000
32.504461,45.222003,0.000000
33.862011,44.501019,0.000000
31.558000,44.909230,0.000000
31.840236,45.463175,0.000000
31.662261,44.265839,0.000000
32.475832,44.563910,0.000000
32.619043,44.253461,0.000000
30.951823,46.448723,0.000000
32.241003,45.368384,0.000000
32.135322,46.504021,0.000000
31.294900,44.848720,0.000000
29.907242,45.722440,0.000000
33.237344,45.205065,0.000000
32.397724,46.692658,0.000000
31.893514,45.482947,0.000000
32.475389,44.356624,0.000000
31.559029,45.231234,0.000000
33.677335,45.592848,0.000000
31.038477,46.162189,0.000000
31.741697,45.901147,0.000000
30.545899,45.458935,0.000000
31.791969,44.544714,0.000000
32.881303,45.281279,0.000000
31.710043,44.317924,0.000000
32.453869,43.946024,0.000000
32.455427,45.651406,0.000000
31.066204,45.702585,0.000000
31.581588,44.741518,0.000000
31.846580,44.397715,0.000000
30.416181,44.828111,0.000000
30.899566,44.444561,0.000000
32.280363,46.827565,0.000000
32.470139,43.605160,0.000000
30.601006,45.019984,0.000000
30.584121,44.828117,0.000000
30.940351,44.385588,0.000000
30.584984,44.086453,0.000000
33.292761,46.421013,0.000000
31.919634,44.740520,0.000000
32.557029,46.134736,0.000000
31.155127,45.281667,0.000000
32.128441,45.323471,0.000000
32.737956,45.527229,0.000000
33.711889,43.856561,0.000000
30.809171,45.278642,0.000000
33.198986,42.745254,0.000000
29.736500,44.488552,0.000000
29.680840,44.877649,0.000000
32.579906,46.488768,0.000000
32.160835,43.317478,0.000000
30.755862,43.874681,0.000000
30.681542,44.123211,0.000000
32.871186,44.643461,0.000000
31.872323,47.449591,0.000000
32.526438,44.421531,0.000000
33.014329,44.945123,0.000000
30.700836,46.041068,0.000000
33.224138,45.742764,0.000000
32.223042,45.703325,0.000000
30.723927,46.916309,0.000000
30.644173,42.591693,0.000000
32.359275,45.422900,0.000000
32.289717,44.712573,0.000000
30.327543,44.121205,0.000000
32.028194,44.966435,0.000000
33.524429,45.822730,0.000000
30.639744,47.866786,0.000000
33.097960,43.858849,0.000000
32.157303,47.340790,0.000000
32.799149,44.765918,0.000000
31.479802,45.279558,0.000000
30.938626,44.657694,0.000000
32.907418,45.450208,0.000000
31.707512,44.375505,0.000000
33.467577,45.659642,0.000000
32.356842,44.339816,0.000000
32.128537,45.559100,0.000000
32.633998,45.759770,0.000000
31.962523,44.641955,0.000000
33.151126,45.196262,0.000000
31.526364,45.321657,0.000000
31.833395,44.719140,0.000000
31.345051,45.848206,0.000000
32.858330,45.929265,0.000000
29.873910,44.765941,0.000000
30.074289,45.341505,0.000000
29.704286,44.491079,0.000000
31.965197,45.477024,0.000000
30.020151,43.817510,0.000000
31.162369,44.862616,0.000000
30.558492,45.170377,0.000000
28.690272,45.355297,0.000000
31.572824,47.672839,0.000000
30.297021,45.006616,0.000000
30.428646,45.710333,0.000000
30.214059,44.304365,0.000000
30.842083,45.659799,0.000000
32.189034,45.126924,0.000000
31.908947,46.381649,0.000000
31.661493,45.749783,0.000000
29.604322,45.813176,0.000000
30.273136,46.968943,0.000000
31.614392,45.398945,0.000000
32.505074,46.150197,0.000000
33.283830,44.717855,0.000000
30.906512,44.464898,0.000000
33.364571,46.948490,0.000000
33.132861,45.961074,0.000000
31.723494,44.964564,0.000000
33.637444,46.461184,0.000000
31.933439,47.700533,0.000000
31.895115,45.023987,0.000000
32.175023,45.501400,0.000000
31.657258,44.727893,0.000000
30.546293,46.026303,0.000000
33.221604,44.538189,0.000000
31.652825,44.924232,0.000000
32.017914,46.520334,0.000000
31.238043,45.301183,0.000000
30.995162,45.381132,0.000000
32.999947,45.539676,0.000000
30.668723,45.171714,0.000000
32.181963,45.486498,0.000000
32.355981,45.662056,0.000000
32.543612,45.254966,0.000000
30.431458,44.990897,0.000000
31.725555,45.476491,0.000000
30.703272,44.195675,0.000000
31.957300,44.554246,0.000000
31.781868,43.983330,0.000000
31.185769,44.130579,0.000000
30.699022,44.694382,0.000000
32.939825,45.149205,0.000000
32.443470,46.569770,0.000000
31.523259,44.903652,0.000000
31.052514,44.557954,0.000000
31.744835,44.990703,0.000000
30.324007,43.890218,0.000000
30.561747,46.324726,0.000000
31.924177,45.156602,0.000000
31.484849,45.377761,0.000000
29.976694,43.881355,0.000000
31.297395,45.607793,0.000000
30.778373,44.373996,0.000000
29.960646,47.388658,0.000000
30.734009,45.430298,0.000000
31.856695,45.446425,0.000000
31.782847,45.357858,0.000000
32.159882,44.766034,0.000000
32.579465,46.132252,0.000000
32.635228,45.118788,0.000000
34.590176,45.491925,8.000000
33.226574,43.322247,0.000000
30.242482,45.473417,0.000000
32.337777,46.380950,0.000000
32.568141,45.864764,0.000000
31.100733,45.310479,0.000000
31.713901,45.749710,0.000000
31.555620,45.078680,0.000000
31.671114,45.762345,0.000000
29.343628,46.442099,0.000000
33.441095,46.479187,0.000000
30.996682,44.416833,0.000000
31.958174,47.621666,0.000000
32.795505,47.427799,0.000000
32.834139,42.599391,0.000000
29.227504,43.951835,0.000000
30.613758,45.851432,0.000000
32.167632,45.133350,0.000000
30.717531,43.856215,0.000000
31.519379,43.761645,0.000000
31.763992,43.983874,0.000000
32.757451,45.697752,0.000000
33.534380,47.048636,8.000000
32.309633,45.594417,0.000000
30.737696,45.438584,0.000000
32.011559,42.827416,0.000000
31.968778,43.421771,0.000000
32.020932,44.494284,0.000000
34.529679,45.972342,8.000000
32.949911,45.095750,0.000000
30.056019,43.313174,0.000000
30.502642,45.654780,0.000000
30.526743,44.911111,0.000000
31.198545,43.579687,0.000000
33.197391,44.718500,0.000000
31.032525,44.779210,0.000000
32.445561,44.323793,0.000000
31.370336,43.944773,0.000000
32.234913,45.598456,0.000000
32.242053,44.666564,0.000000
32.543727,45.842305,0.000000
30.490395,45.097036,0.000000
32.220236,45.255113,0.000000
30.692889,46.278391,0.000000
31.068456,45.098275,0.000000
31.356330,44.769128,0.000000
31.410044,45.591432,0.000000
32.507690,43.689377,0.000000
31.071447,46.074969,0.000000
31.036531,43.707804,0.000000
32.431225,45.754461,0.000000
32.375545,45.538057,0.000000
29.539030,46.052840,0.000000
30.493412,45.653627,0.000000
32.000711,44.211030,0.000000
31.363456,43.335972,0.000000
32.546483,44.817592,0.000000
31.887618,47.153941,0.000000
31.438333,44.911855,0.000000
30.292829,46.164141,0.000000
31.140507,45.200003,0.000000
30.911996,44.347475,0.000000
31.230373,47.825187,0.000000
32.115966,44.825851,0.000000
33.279830,45.795941,0.000000
31.026543,45.215577,0.000000
31.564316,45.865981,0.000000
30.342705,43.718912,0.000000
31.225930,44.610700,0.000000
30.990206,45.446407,0.000000
31.988788,43.824638,0.000000
30.409220,45.867852,0.000000
31.955895,45.026571,0.000000
32.005153,47.952967,0.000000
32.248803,46.789047,0.000000
31.257467,44.746977,0.000000
29.907621,45.138341,0.000000
32.071233,45.196354,0.000000
32.262839,45.287108,0.000000
31.352647,44.188746,0.000000
30.961417,46.314007,0.000000
31.472614,46.410555,0.000000
33.858184,44.588722,0.000000
31.690486,46.811434,0.000000
33.525851,44.905588,0.000000
32.702823,45.717492,0.000000
34.309300,45.145958,0.000000
31.030776,46.356289,0.000000
31.564662,44.028867,0.000000
31.602279,43.595961,0.000000
31.134835,45.966040,0.000000
30.338051,45.113417,0.000000
31.991018,46.730976,0.000000
32.126396,43.878655,0.000000
32.263403,45.919914,0.000000
31.332294,44.999010,0.000000
31.868533,45.099719,0.000000
29.885023,44.427981,0.000000
31.680506,45.095447,0.000000
32.484425,45.404635,0.000000
30.855954,46.492967,0.000000
31.004124,47.166272,0.000000
29.956806,45.027184,0.000000
31.929253,44.473447,0.000000
32.403879,44.328237,0.000000
29.998500,45.170148,0.000000
30.136727,45.196396,0.000000
32.766087,44.395986,0.000000
31.929761,45.531839,0.000000
32.017403,44.060040,0.000000
30.555777,45.596164,0.000000
31.875896,45.825635,0.000000
30.866683,43.884338,0.000000
30.932693,46.643738,0.000000
31.536850,47.529926,0.000000
33.253035,46.776554,0.000000
32.637694,45.690181,0.000000
31.805326,45.106084,0.000000
32.343009,45.041565,0.000000
29.826202,45.728318,0.000000
32.908291,44.856300,0.000000
31.041330,43.511738,0.000000
33.533011,46.517948,0.000000
29.245542,46.593755,0.000000
32.382594,43.992406,0.000000
31.175671,45.815238,0.000000
30.759760,44.802186,0.000000
30.352577,43.236985,0.000000
28.934681,44.080890,0.000000
30.058858,45.991848,0.000000
31.027566,44.427614,0.000000
32.412971,43.969323,0.000000
32.944780,44.577878,0.000000
31.127904,45.503680,0.000000
30.067401,45.528281,0.000000
31.285033,45.595590,0.000000
31.932026,45.044442,0.000000
31.544861,46.237082,0.000000
30.942495,45.866352,0.000000
31.387936,45.442835,0.000000
32.091221,46.098168,0.000000
30.558195,45.972515,0.000000
31.365971,45.596465,0.000000
29.527967,46.485225,0.000000
31.577810,46.353129,0.000000
32.909537,44.771399,0.000000
33.558663,46.106941,0.000000
31.701248,45.820896,0.000000
32.239295,45.876617,0.000000
32.526250,45.059455,0.000000
32.573797,45.376582,0.000000
31.431918,44.070272,0.000000
30.828169,44.074856,0.000000
32.265789,45.493071,0.000000
31.852151,46.410796,0.000000
32.106792,44.978393,0.000000
31.741949,45.612158,0.000000
30.127333,47.014996,0.000000
30.637852,44.083226,0.000000
31.621279,44.933425,0.000000
31.973048,45.119696,0.000000
31.862801,45.208983,0.000000
32.908446,44.239336,0.000000
31.041299,45.277931,0.000000
31.399086,44.719764,0.000000
30.400794,44.758230,0.000000
30.860235,44.319514,0.000000
32.798919,45.777441,0.000000
32.548096,46.520628,0.000000
30.959021,46.075486,0.000000
30.733554,45.672224,0.000000
32.449880,44.417816,0.000000
33.103152,44.299629,0.000000
33.044218,45.410551,0.000000
31.032025,46.124038,0.000000
31.731229,45.411564,0.000000
32.011049,45.724055,0.000000
33.323374,45.245623,0.000000
30.655719,45.487012,0.000000
32.762057,46.348194,0.000000
31.367153,44.520791,0.000000
31.274611,45.499273,0.000000
30.232969,44.735309,0.000000
33.895674,45.332884,0.000000
31.535118,46.301247,0.000000
30.759424,44.017087,0.000000
30.415207,46.268739,0.000000
34.360863,45.841224,8.000000
31.387215,46.317373,0.000000
31.304191,45.212013,0.000000
34.222896,45.831741,8.000000
29.908430,45.558848,0.000000
32.881896,46.318254,0.000000
31.287408,43.756806,0.000000
30.656263,44.607701,0.000000
30.916982,45.658340,0.000000
29.950006,44.722593,0.000000
29.598245,45.006594,0.000000
31.547094,47.039977,0.000000
31.356983,45.500032,0.000000
30.247845,45.019607,0.000000
30.369185,44.901999,0.000000
32.594812,45.042645,0.000000
30.140834,45.247002,0.000000
32.949540,45.424115,0.000000
30.403587,45.227474,0.000000
31.832068,46.934635,0.000000
31.851962,45.703489,0.000000
30.417537,44.669151,0.000000
31.716484,44.669831,0.000000
32.233612,45.396105,0.000000
31.827418,46.999982,0.000000
30.955559,45.263267,0.000000
30.222584,46.814416,0.000000
31.078706,45.144203,0.000000
31.984945,45.461430,0.000000
33.328308,47.062302,0.000000
30.023993,45.837523,0.000000
31.212505,46.774726,0.000000
30.914760,46.122816,0.000000
32.844555,44.179027,0.000000
31.450380,45.142984,0.000000
30.894262,44.834999,0.000000
30.292244,44.968064,0.000000
31.809672,45.747477,0.000000
32.603380,44.761523,0.000000
33.104257,44.166762,0.000000
31.920335,46.458996,0.000000
32.520198,45.510054,0.000000
33.040695,42.993631,0.000000
31.691321,46.074740,0.000000
31.816366,43.529417,0.000000
31.533506,44.004713,0.000000
31.252166,44.249283,0.000000
31.415870,45.303491,0.000000
30.908736,44.960517,0.000000
32.369530,44.881147,0.000000
31.289761,46.627954,0.000000
31.743212,45.836218,0.000000
32.580242,45.941711,0.000000
30.853491,43.469521,0.000000
31.545047,46.370398,0.000000
30.848554,45.109197,0.000000
32.241929,45.949212,0.000000
31.746208,45.781899,0.000000
31.492588,45.205509,0.000000
31.457626,44.851354,0.000000
31.630094,47.193320,0.000000
31.694060,46.765795,0.000000
30.628905,46.623406,0.000000
